id,kind,text,verification_tier,verification_method,status,static_syntax,file,line_start,line_end,section,source_type
err-0dff51fd8b,error,runtime_test_timeout,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,209,209,No Response Or Progress Timeout,generated-self-test
err-d759b741f5,error,legacy_progress_error,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,210,210,No Response Or Progress Timeout,generated-self-test
err-8980ba8a70,error,docker_pull_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,211,211,No Response Or Progress Timeout,generated-self-test
err-b64b1b22d0,error,daemon_startup_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,212,212,No Response Or Progress Timeout,generated-self-test
err-ad7c17c7b1,error,nvml_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,213,213,No Response Or Progress Timeout,generated-self-test
err-21bb5111ad,error,resnet_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,214,214,No Response Or Progress Timeout,generated-self-test
err-e0a75cf6fb,error,ecc_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,215,215,No Response Or Progress Timeout,generated-self-test
err-5daffe2dac,error,stress_gpu_burn_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,217,217,No Response Or Progress Timeout,generated-self-test
err-026fd34c8e,error,interrupted,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,218,218,No Response Or Progress Timeout,generated-self-test
err-03e5728203,error,cleanup_failed,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,219,219,No Response Or Progress Timeout,generated-self-test
err-0e91181821,error,Unverified -> Verified -> Deverified -> Unverified,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/verification-stages.mdx,23,23,Lifecycle,authored
thr-aa3f76d05b,threshold,"- At least 5 GPU servers listed, or evidence of significant equipment to list.",source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/datacenter-status.mdx,29,29,Requirements,authored
thr-e1b8643916,threshold,- Direct ports are at least 3 ports per listed GPU.,source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/how-to-self-test.mdx,43,43,What Self-Test Checks,authored
thr-f56389fcd5,threshold,Market metrics update every 5 minutes. Location data can be cached for up to 2 hours. Each endpoint allows up to 5 requests per second per user.,source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/market-metrics.mdx,144,144,Freshness And Limits,authored
thr-b0ac625fb9,threshold,"Self-test requires at least 3 direct ports per listed GPU. For production hosting, plan for about 100 direct ports per listed GPU. One instance can map up to 64 ports, and a larger range gives headroom while old mappings are being released and new instances are starting.",source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/network-ports.mdx,18,18,Ports Per GPU,authored
thr-2ad71df8a0,threshold,pcie.bandwidth PCIe bandwidth | Required: PCIe bandwidth > 2.85 GB/s | Low PCIe bandwidth can make GPU stress and transfer checks fail or time out. | Check BIOS PCIe generation/lane settings and confirm GPUs are seated in full-speed slots.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,56,56,Preflight Checks,generated-self-test
thr-96f00fbda9,threshold,gpu.ram GPU RAM | Required: Per-GPU VRAM > 7 GiB | The verification workload requires more than 7 GB of VRAM per GPU. | Use a GPU with more VRAM for this self-test.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,59,59,Preflight Checks,generated-self-test
thr-1b41cde275,threshold,"system.ram System RAM | Required: System RAM >= min(0.95 * total GPU VRAM, 2,000,000 MiB) | System RAM must be close to total VRAM so CPU-side staging does not starve the tests. For very large GPU hosts, this requirement is capped at about 2 TB. | Add system RAM or reduce the listed GPU set so system RAM is at least 95% of total VRAM, up to the 2 TB cap.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,60,60,Preflight Checks,generated-self-test
thr-90aedd81ca,threshold,"network.direct_ports.recommended_max Direct port count advisory | Advisory: direct ports <= 64 * listed GPUs | Vast instances can use at most 64 open ports each. Mapping more than 64 ports per listed GPU is usually wasted effort. | This is advisory only, not a self-test gate. Keep enough direct ports for self-test and normal workloads, but avoid mapping very large unused ranges.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,62,62,Preflight Checks,generated-self-test
thr-9ba4de237c,threshold,- Useful cap: each instance can use up to 64 ports. Mapping more than 64 ports per listed GPU is usually unnecessary and is not a self-test requirement.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,73,73,Direct Ports And Port Mapping,generated-self-test
thr-a899c86c04,threshold,"system_requirements System requirements | Each GPU has at least 98% free VRAM; system RAM is at least 95% of total GPU VRAM capped at 2,000,000 MiB; there is at least 1 visible physical CPU core per visible GPU. Hyperthreads/logical CPUs do not count as physical cores. | Verify GPU visibility, available VRAM, host RAM, and CPU core capacity. | Check CUDA visibility, host memory, CPU allocation, and competing GPU workloads.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,124,124,Runtime Stages,generated-self-test
thr-20910e24a6,threshold,"nccl NCCL distributed communication | At least 1 GPU is visible and all NCCL ranks initialize and synchronize on one machine. | Initialize NCCL workers across all visible GPUs and synchronize them. | Check NCCL support, peer communication, CUDA driver/runtime compatibility, and process limits.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,127,127,Runtime Stages,generated-self-test
thr-b514fee995,threshold,"Text artifacts are capped at 262,144 bytes and log artifacts are capped at 262,144 bytes. Obvious API keys, tokens, passwords, and related secrets are redacted, but hosts should still review the tarball before sharing it with support.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,253,253,Diagnostic Bundles,generated-self-test
thr-e131976473,threshold,Current listing guidance expects at least 128 GB of fast SSD storage per GPU. Docker storage should:,source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/storage-setup.mdx,22,22,Docker Storage Layout,authored
thr-2c2f284fd6,threshold,- More than 7 GiB VRAM per GPU.,source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/supported-hardware.mdx,26,26,Quick Check,authored
thr-a306760b43,threshold,"- Fast SSD/NVMe storage, with at least 128 GB per GPU as a listing baseline.",source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/supported-hardware.mdx,30,30,Quick Check,authored
thr-2b08bd6059,threshold,System RAM | At least 4 GB per GPU as a listing baseline; high-VRAM GPUs may need more.,source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/supported-hardware.mdx,51,51,Minimum Listing Baseline,authored
thr-7b94887cfe,threshold,"Storage | Fast SSD/NVMe, at least 128 GB per GPU.",source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/supported-hardware.mdx,52,52,Minimum Listing Baseline,authored
thr-9d10684939,threshold,Low-VRAM or very old GPUs | Self-test requires more than 7 GiB VRAM; demand may also be weak.,source-owner,"Confirm against the enforcing source/config and an exact revision; use an edge-case test at, below, and above the boundary.",source-confirmation-required,,host/supported-hardware.mdx,77,77,Unsupported Or Discouraged Setups,authored
beh-0450244b7b,behavior-claim,"Yes. Use a dedicated account for hosting. Do not use the same account for both client rentals and host operations, because that setup is unsupported and can cause account and machine-management issues.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-hosting-agreement.mdx,20,20,Do I need a separate host account?,authored
beh-d9b469cd05,behavior-claim,"Once your host account is created, open the host setup page. There is a link in the first paragraph to the hosting agreement. Read through the agreement. Once you accept, your account is converted to a hosting account, and a Machines link appears in the navigation. Your account can now list machines that are running the daemon software.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-hosting-agreement.mdx,26,26,How to accept the hosting agreement,authored
beh-934353458f,behavior-claim,"The setup page is the canonical place for the current agreement link and generated install command. Do not rely on copied buttons, screenshots, or old setup instructions.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-hosting-agreement.mdx,36,36,How to accept the hosting agreement,authored
beh-a3c8c8cad2,behavior-claim,## What must happen before I can see host features or the Machines tab?,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-hosting-agreement.mdx,39,39,What must happen before I can see host features or the Machines tab?,authored
beh-4204db921c,behavior-claim,"Your account must be enabled for hosting and the hosting agreement must be accepted. After the account is converted to a host account, the Machines navigation and other host features should become available.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-hosting-agreement.mdx,41,41,What must happen before I can see host features or the Machines tab?,authored
beh-67cbb836cc,behavior-claim,"Confirm that you are signed into the correct dedicated host account, then refresh or sign out and back in. If the Machines tab is still missing, treat it as an account-state issue rather than a Linux install issue. Contact Vast support with the host account email and screenshots or error messages from the setup flow.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-hosting-agreement.mdx,52,52,What if I accepted the agreement but still see a client account?,authored
beh-6fb3d5f42b,behavior-claim,"Hosts use account credentials and API keys for setup, self-test, machine management, team operations, and automation. This page does not replace the canonical account docs; it points you to them with host-specific context.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/account-security-for-hosts.mdx,17,17,Introduction,authored
beh-9f5ebf7c31,behavior-claim,"Do not paste API keys into shared scripts, tickets, screenshots, or public channels. If a key is exposed, rotate it from the Keys page.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/cli-api-sdk.mdx,71,71,Automation Notes,authored
beh-1308f1481e,behavior-claim,"Run it on the actual host with --include-local-host-artifacts only when host OS, kaalia, kernel, Docker, or mount evidence is needed:",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/common-errors-diagnostics.mdx,82,82,Logs And Support Bundles,authored
beh-ad13a9dac3,behavior-claim,"The flag is opt-in because a laptop or other remote CLI cannot safely collect files from the Vast host. Review the redacted archive before sharing it. See Self-Test Reference: Diagnostic Bundles for contents, size caps, and collection boundaries.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/common-errors-diagnostics.mdx,88,88,Logs And Support Bundles,authored
beh-84d016e4f3,behavior-claim,"Local Ubuntu, Docker, GPU driver, hardware, power, thermals, and consumer networking are primarily host responsibilities. Vast hosting requires direct public inbound TCP/UDP reachability; CGNAT or double NAT without a real public forwarding path is not a supported hosting network setup.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/common-errors-diagnostics.mdx,219,219,Escalate To Vast Support,authored
beh-a3497228f2,behavior-claim,"If your machine is listed but renters cannot find it in marketplace search, start with Why Isn't My Machine in Search?.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/common-host-questions.mdx,17,17,Introduction,authored
beh-2e6751490d,behavior-claim,"Vast does not provide hands-on machine setup support. Your OS, drivers, BIOS, storage, power, thermals, and router are host responsibilities. See Is Vast for Me?.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/community.mdx,18,18,Introduction,authored
beh-a2a641e55e,behavior-claim,"Review logs and bundles before posting, and never share API keys, install commands, sensitive account details, account-specific token material, or renter data in public channels.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/community.mdx,35,35,What to include when asking for help,authored
beh-268e26a176,behavior-claim,"This compute-only shortcut does not include storage, bandwidth, or volume revenue. It is also gross revenue before power, cooling, colocation, internet, hardware depreciation, repairs, taxes, and payment/accounting costs.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/earning.mdx,57,57,Compute-Only Monthly Model,authored
beh-ab2e66c478,behavior-claim,"Use P90 only when your machine has a real advantage: strong reliability, better network, fast storage, better location, datacenter status, or scarce GPU supply. Then add realistic storage, bandwidth, and volume assumptions separately.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/earning.mdx,69,69,30-Day Range,authored
beh-dd1aa99e09,behavior-claim,"If actual earnings are lower than the estimate, check utilization first, then compare storage, bandwidth, and volume settings. A higher price does not help if renters choose cheaper or healthier machines.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/earning.mdx,83,83,Compute-Only Example,authored
beh-9a8024e679,behavior-claim,"- Ports do not hang at ""connecting.""",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/first-24-hours.mdx,74,74,Test Like A Client,authored
beh-225adb6264,behavior-claim,"Carrier-grade NAT. Your router does not have its own public IPv4 address, so inbound connections cannot reliably reach the host. Vast hosting requires a real public inbound TCP/UDP path; CGNAT and double NAT without public forwarding are not supported hosting setups. See Network & Ports.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/glossary.mdx,23,23,CGNAT,authored
beh-fafadbf5d8,behavior-claim,Externally reachable TCP/UDP ports forwarded to the host. Self-test requires at least 3 per listed GPU; production hosts should usually plan about 100 per listed GPU for headroom. See Network & Ports.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/glossary.mdx,35,35,Direct ports (direct_port_count),authored
beh-9f06729417,behavior-claim,Lower-priority bid rental. Higher bids run first; stopped containers and data remain on the machine. See rental types.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/glossary.mdx,51,51,Interruptible rental,authored
beh-4564ee4d30,behavior-claim,The offer end date becomes a renter's contract end date when accepted. Existing rental end dates cannot be shortened by later host changes. See Hosting Overview.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/glossary.mdx,75,75,Offer end date / rental end date,authored
beh-05aee2bb9e,behavior-claim,Unlisting stops new rentals. Deleting removes the machine record. Existing commitments must be understood first. See Remove or Recreate.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/glossary.mdx,99,99,Unlist vs. delete,authored
beh-8ef2a19eb3,behavior-claim,"Disclaimer: As an independent contractor, you are solely responsible for tracking your earnings and accurately reporting them in your tax filings. Vast.ai cannot provide tax advice, and we cannot verify the accuracy of any publicly available tax guidance. If you have questions about your tax obligations, please consult a tax professional.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/guide-to-taxes.mdx,13,13,Introduction,authored
beh-8592bd0ade,behavior-claim,Important: Vast.ai does not automatically withhold taxes.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/guide-to-taxes.mdx,15,15,Introduction,authored
beh-36f9f5f49e,behavior-claim,Vast.ai does not provide tax documents or tax advice to hosts residing outside the United States. International hosts are responsible for understanding and complying with their local tax obligations.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/guide-to-taxes.mdx,19,19,International Hosts,authored
beh-084ce3943a,behavior-claim,Vast.ai is based in California and does not currently collect or remit VAT.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/guide-to-taxes.mdx,46,46,Does Vast.ai handle VAT?,authored
beh-aebfd4d42a,behavior-claim,"For CPU capacity, use the physical-core rule: the host should have at least one visible physical CPU core per visible GPU. Hyperthreads and logical CPUs do not count as physical cores.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/hardware-prep.mdx,23,23,What should be ready before I run the host installer?,authored
beh-9b0fdcb866,behavior-claim,"Use Ubuntu 24.04 LTS for new installs when possible. Ubuntu 22.04 LTS also works and may be useful when a driver or operational constraint requires it. Confirm the OS works with your GPU driver, Docker, storage setup, and the Vast host installer before listing a production host.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/hardware-prep.mdx,45,45,What Ubuntu versions should hosts use?,authored
beh-11247b826e,behavior-claim,"Do not blindly copy old Ubuntu 22.04 cgroup-v1 workaround commands onto Ubuntu 24.04. Docker, kernel, and cgroup defaults differ by OS version; follow the current Vast host installer path for the OS you are actually using, and treat cgroup errors as install diagnostics to fix before listing.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/hardware-prep.mdx,47,47,What Ubuntu versions should hosts use?,authored
beh-a654b4826d,behavior-claim,Use a stable NVIDIA driver that supports your GPU and a CUDA runtime compatible with the Vast self-test image family. Verification requires CUDA-compatible driver/runtime support for CUDA 11.8 or newer. Verify GPU visibility and driver health with nvidia-smi before listing.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/hardware-prep.mdx,52,52,What NVIDIA driver version should I use?,authored
beh-6786f48b56,behavior-claim,Do not accept a changed fingerprint if you cannot explain why it changed.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,27,27,First SSH Connection After Provisioning,authored
beh-dff9b07d23,behavior-claim,"For SSH-only installs, use noninteractive apt-get so provider image config prompts do not block the session:",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,31,31,Step 1: Update The System,authored
beh-dd9f3e3b62,behavior-claim,"The steps below wipe the target drive. If your OS is on /dev/nvme0n1, do not use that device. Check with lsblk first.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,129,129,Step 5: Mount NVMe For Docker Storage,authored
beh-f4cc9c34e1,behavior-claim,"Find the NVMe, partition, RAID device, or LVM volume to use for Docker. It must be separate from the OS filesystem or intentionally reserved for Docker. Some bare-metal providers create a /data0 mount; only reuse it if you have confirmed it is empty or disposable.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,141,141,Step 5: Mount NVMe For Docker Storage,authored
beh-33038ffcf2,behavior-claim,Do not use mkfs.ext4: Vast requires XFS for per-container storage quotas.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,165,165,Step 5: Mount NVMe For Docker Storage,authored
beh-80b02369d5,behavior-claim,auto | Mount automatically at boot.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,190,190,Step 5: Mount NVMe For Docker Storage,authored
beh-d71975c4e4,behavior-claim,"You should see the NVMe or LVM volume mounted at /var/lib/docker with the correct size. The mount must be XFS with pquota or prjquota, and project quota accounting/enforcement must be ON.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,203,203,Step 5: Mount NVMe For Docker Storage,authored
beh-82272bb4de,behavior-claim,"The wizard should validate account access, drivers, hardware, storage, ports, network speed, installation, and self-test readiness. Do not reuse old wget/python3 install commands from notes, screenshots, third-party guides, or another account. The setup-page machine installation key is not the same as a normal Vast API key.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,223,223,Step 7: Install The Vast Host Software,authored
beh-f9f591735a,behavior-claim,"If the SSH terminal cannot drive the TUI reliably, use the raw installer as a headless fallback. Include both the prepared Docker storage device and the direct port range:",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,225,225,Step 7: Install The Vast Host Software,authored
beh-9e5b283e8b,behavior-claim,## Step 8: Configure GRUB Only When Needed,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,239,239,Step 8: Configure GRUB Only When Needed,authored
beh-f710360c5f,behavior-claim,"Do not change kernel boot parameters during a normal Docker-only install unless you are fixing a specific driver problem or enabling VM support. If you are preparing VM support, edit /etc/default/grub and add the VM-related options for your CPU platform:",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,241,241,Step 8: Configure GRUB Only When Needed,authored
beh-9876e83bc4,behavior-claim,"If the installer reports an NVML error, treat it as an NVIDIA driver/library mismatch or GPU driver health issue. Plan downtime, reboot first, then reinstall or repair the NVIDIA driver stack if the mismatch remains.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,275,275,Step 10: Fix NVML Error If Needed,authored
beh-809baca1ce,behavior-claim,"2. Run the self-test from any machine with the CLI: How to Self-Test. If the installer starts the self-test automatically, it may wait about 10 minutes for the daemon to initialize; watch /var/lib/vastai_kaalia/self_test.log.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,304,304,"Step 12: List, Self-Test, And Monitor",authored
beh-9e9b09a5cc,behavior-claim,"3. If you run self-test from the same network as the host, your router must allow loopback (NAT hairpinning). Otherwise, run it from a cloud VM or a mobile connection.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/headless-install.mdx,305,305,"Step 12: List, Self-Test, And Monitor",authored
beh-e9263072bd,behavior-claim,"This page covers the host-specific parts: machine ownership, install context, machine permissions, earnings, payouts, invoice information, escalation contacts, and wrong-account recovery. If the team does not exist yet, create it first, then return here before installing or registering host machines under that team.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,18,18,Introduction,authored
beh-57ef482b78,behavior-claim,"Do not assume that switching context moves existing machines, active rentals, earnings, or payout history. If you need to move an existing host operation from an individual account to a team, contact Vast support before changing install keys, deleting machines, or reinstalling the daemon.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,68,68,Machines And Teams,authored
beh-f827086758,behavior-claim,"Do not reuse a setup command copied from a personal account, another team, an old note, shell history, or a screenshot. Setup commands can include account-specific machine installation keys. See Installing Host Software.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,82,82,Install In The Right Context,authored
beh-a300f771fd,behavior-claim,"Billing/Earning Read | Allows earnings, invoices, and payout-history visibility. Grant only when the operator needs business or accounting visibility.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,100,100,Machine Roles,authored
beh-9f7a7a2f3e,behavior-claim,"Require 2FA | The role editor can require 2FA for the whole role, or for selected permissions. Use this for roles that can change machines, billing, payouts, or team membership.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,103,103,Machine Roles,authored
beh-6f2a59e6b0,behavior-claim,Pre-populated member | Lower-access role for team members who do not need to change host-machine state. Confirm whether Machines Read is enabled if they need visibility.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,105,105,Machine Roles,authored
beh-34855d6fc5,behavior-claim,"Before assigning a role that requires 2FA, make sure the operator has 2FA configured on their personal account. See Two-factor authentication.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,113,113,Machine Roles,authored
beh-4f0534e887,behavior-claim,"If a host command returns 403, machine_api_key does not have machine registration rights, or another permission error, check that the key was created in the team context and that the role grants the needed machine permission. See Manage API keys and API Permissions.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,128,128,API Keys For Host Teams,authored
beh-f31dac7024,behavior-claim,"The CLI does not have a separate Host Teams mode. It acts through whichever API key you configure with vastai set api-key, pass with --api-key, or expose as VAST_API_KEY. For host-team automation, use a key that belongs to the intended team account and has the required team, machine, or billing permissions. Keep personal-account keys separate from team host-operation keys.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,134,134,Vast CLI For Host Teams,authored
beh-6611a3963d,behavior-claim,"Delete the team | vastai destroy team | Permanently remove the team. Do not use this while the team owns active host machines, unresolved rentals, payout history, or billing records that need to be preserved.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,141,141,Vast CLI For Host Teams,authored
beh-6c03012592,behavior-claim,"Manage members | vastai show members, vastai invite member, vastai remove member | List operators, invite an operator with a role, or remove access. Requires the team key or user role to allow team administration.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,142,142,Vast CLI For Host Teams,authored
beh-a59b57684c,behavior-claim,"Operate machines | vastai list machines, vastai unlist machine, vastai set min-bid, vastai schedule maint, vastai cancel maint | List, unlist, price, and schedule maintenance for team-owned machines. Requires machine write access.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,146,146,Vast CLI For Host Teams,authored
beh-8a9071dab6,behavior-claim,"Review earnings and market context | vastai show earnings, vastai metrics gpu, vastai metrics gpu-trends, vastai metrics gpu-locations | Review team machine earnings and compare GPU pricing or demand. Earnings visibility requires billing read access.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/host-teams.mdx,148,148,Vast CLI For Host Teams,authored
